ParkName,ParkCode,LocationID,Lat_DD,Lon_DD,PeriodID,SampleYear,Species,CoverClass,MidRange
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2006Aug22,2006,MAPO,6,750.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2006Aug22,2006,LECU,6,750.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2013Jun17,2013,TOAR,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2013Jun17,2013,ROMU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2013Jun17,2013,BRST2,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2013Jun17,2013,LOJA,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2013Jun17,2013,MAPO,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2013Jun17,2013,JUVI,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2016Jul20,2016,TOAR,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2016Jul20,2016,ROMU,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2016Jul20,2016,ELUM,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2016Jul20,2016,BRST2,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2016Jul20,2016,LOMA6,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2016Jul20,2016,MAPO,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2016Jul20,2016,EUAL13,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2016Jul20,2016,LECU,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2016Jul20,2016,JUVI,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2016Jul20,2016,LOJA,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2020Jul14,2020,ROMU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2020Jul14,2020,BRRA2,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2020Jul14,2020,ELUM,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2020Jul14,2020,EUFO5,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2020Jul14,2020,LECU,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2020Jul14,2020,JUVI,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2020Jul14,2020,LOJA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_44,37.11,-93.41,WICRInvPla2020Jul14,2020,MAPO,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2006Aug22,2006,ROMU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2006Aug22,2006,EUFO5,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2006Aug22,2006,LOJA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2006Aug22,2006,HUJA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2013Jun17,2013,ROMU,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2013Jun17,2013,EUFO5,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2013Jun17,2013,JUVI,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2013Jun17,2013,LOJA,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2013Jun17,2013,HUJA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2016Jul20,2016,ROMU,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2016Jul20,2016,LIGUS2,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2016Jul20,2016,JUVI,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2016Jul20,2016,LOJA,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2016Jul20,2016,LOMA6,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2016Jul20,2016,MAPO,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2016Jul20,2016,HUJA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2016Jul20,2016,EUFO5,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2020Jul14,2020,ROMU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2020Jul14,2020,SOHA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2020Jul14,2020,BRRA2,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2020Jul14,2020,JUVI,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2020Jul14,2020,EUFO5,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2020Jul14,2020,LOJA,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2020Jul14,2020,LIGUS2,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2020Jul14,2020,LOMA6,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,37.11,-93.40,WICRInvPla2020Jul14,2020,MAPO,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2006Aug22,2006,MAPO,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2006Aug22,2006,LOJA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2013Jun17,2013,JUVI,6,750.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2013Jun17,2013,LOJA,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2016Jul20,2016,SCAR7,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2016Jul20,2016,ROMU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2016Jul20,2016,DAGL,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2016Jul20,2016,JUVI,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2016Jul20,2016,LOJA,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2016Jul20,2016,EUFO5,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2016Jul20,2016,LIGUS2,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2016Jul20,2016,MAPO,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2020Jul14,2020,ROMU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2020Jul14,2020,BRST2,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2020Jul14,2020,LOJA,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2020Jul14,2020,EUFO5,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2020Jul14,2020,MAPO,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2020Jul14,2020,LIGUS2,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2020Jul14,2020,LOMA6,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,37.11,-93.40,WICRInvPla2020Jul14,2020,JUVI,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2006Aug22,2006,SOHA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2006Aug22,2006,BRRA2,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2006Aug22,2006,DAGL,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2006Aug22,2006,LECU,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2013Jun17,2013,SEVA4,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2013Jun17,2013,SCAR7,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2013Jun17,2013,BRRA2,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2013Jun17,2013,DACA6,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2013Jun17,2013,CANU4,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2013Jun17,2013,LECU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2013Jun17,2013,LOJA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2013Jun17,2013,POPR,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2013Jun17,2013,RHCO,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2016Jul20,2016,SCAR7,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2016Jul20,2016,DACA6,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2016Jul20,2016,DAGL,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2016Jul20,2016,LECU,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2016Jul20,2016,LOJA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2016Jul20,2016,RHCO,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2020Jul14,2020,SCAR7,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2020Jul14,2020,ROMU,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2020Jul14,2020,TOAR,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2020Jul14,2020,BRRA2,6,750.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2020Jul14,2020,DACA6,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2020Jul14,2020,RHCO,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2020Jul14,2020,LECU,6,750.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2020Jul14,2020,LOJA,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,37.11,-93.40,WICRInvPla2020Jul14,2020,POPR,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2006Aug22,2006,ROMU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2006Aug22,2006,TOJA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2006Aug22,2006,BRRA2,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2006Aug22,2006,DAGL,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2006Aug22,2006,LOLIU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2006Aug22,2006,LECU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2006Aug22,2006,LOJA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2013Jun17,2013,SCAR7,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2013Jun17,2013,ROMU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2013Jun17,2013,TOAR,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2013Jun17,2013,SEVA4,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2013Jun17,2013,BRRA2,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2013Jun17,2013,LOJA,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2013Jun17,2013,LOMA6,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2016Jul20,2016,SCAR7,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2016Jul20,2016,ROMU,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2016Jul20,2016,SEVA4,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2016Jul20,2016,BRRA2,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2016Jul20,2016,BRST2,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2016Jul20,2016,DAGL,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2016Jul20,2016,LOJA,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2016Jul20,2016,MAPO,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2016Jul20,2016,EUFO5,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2016Jul20,2016,JUVI,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2020Jul14,2020,TOAR,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2020Jul14,2020,SCAR7,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2020Jul14,2020,SEVA4,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2020Jul14,2020,ROMU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2020Jul14,2020,DACA6,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2020Jul14,2020,BRRA2,6,750.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2020Jul14,2020,EUFO5,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2020Jul14,2020,MAPO,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2020Jul14,2020,JUVI,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2020Jul14,2020,LIVU,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2020Jul14,2020,LOJA,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2020Jul14,2020,LECU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,37.11,-93.40,WICRInvPla2020Jul14,2020,POPR,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2006Aug22,2006,TOJA,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2006Aug22,2006,LECU,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2006Aug22,2006,RHGL,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2013Jun17,2013,SCAR7,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2013Jun17,2013,BRRA2,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2013Jun17,2013,DACA6,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2013Jun17,2013,LECU,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2013Jun17,2013,JUVI,6,750.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2013Jun17,2013,MAPO,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2013Jun17,2013,RHCO,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2013Jun17,2013,LOJA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2013Jun17,2013,POPR,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2016Jul20,2016,SCAR7,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2016Jul20,2016,CEOR7,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2016Jul20,2016,BRRA2,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2016Jul20,2016,DACA6,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2016Jul20,2016,LOJA,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2016Jul20,2016,LOMA6,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2016Jul20,2016,LIGUS2,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2016Jul20,2016,LECU,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2016Jul20,2016,RHGL,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2016Jul20,2016,JUVI,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2020Jul14,2020,SCAR7,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2020Jul14,2020,TOAR,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2020Jul14,2020,SOHA,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2020Jul14,2020,BRRA2,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2020Jul14,2020,DACA6,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2020Jul14,2020,RHGL,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2020Jul14,2020,LOJA,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2020Jul14,2020,JUVI,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2020Jul14,2020,MAPO,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2020Jul14,2020,LECU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2020Jul14,2020,LOMA6,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,37.10,-93.41,WICRInvPla2020Jul14,2020,POPR,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2006Aug22,2006,ROMU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2006Aug22,2006,CEOR7,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2006Aug22,2006,LOJA,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2006Aug22,2006,EUFO5,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2006Aug22,2006,MAPO,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2006Aug22,2006,MOAL,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2013Jun17,2013,ROMU,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2013Jun17,2013,CEOR7,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2013Jun17,2013,ELUM,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2013Jun17,2013,JUVI,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2013Jun17,2013,EUFO5,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2013Jun17,2013,LOJA,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2016Jul20,2016,MAPO,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2016Jul20,2016,EUFO5,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2016Jul20,2016,LOJA,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2016Jul20,2016,JUVI,5,300.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2020Jul14,2020,ROMU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2020Jul14,2020,CEOR7,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2020Jul14,2020,ELUM,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2020Jul14,2020,EUFO5,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2020Jul14,2020,JUVI,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2020Jul14,2020,MAPO,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,37.11,-93.42,WICRInvPla2020Jul14,2020,LOJA,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,37.10,-93.41,WICRInvPla2006Aug22,2006,TOJA,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,37.10,-93.41,WICRInvPla2006Aug22,2006,BRTE,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,37.10,-93.41,WICRInvPla2006Aug22,2006,BRRA2,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,37.10,-93.41,WICRInvPla2006Aug22,2006,LECU,6,750.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,37.10,-93.41,WICRInvPla2013Jun17,2013,TOAR,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,37.10,-93.41,WICRInvPla2013Jun17,2013,BRST2,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,37.10,-93.41,WICRInvPla2013Jun17,2013,BRRA2,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,37.10,-93.41,WICRInvPla2013Jun17,2013,RHCO,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,37.10,-93.41,WICRInvPla2013Jun17,2013,LECU,3,30.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,37.10,-93.41,WICRInvPla2016Jul20,2016,CEOR7,1,0.50
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,37.10,-93.41,WICRInvPla2016Jul20,2016,BRRA2,4,75.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,37.10,-93.41,WICRInvPla2016Jul20,2016,RHGL,2,5.00
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,37.10,-93.41,WICRInvPla2016Jul20,2016,RHCO,2,5.00
